iid,gender,age,date,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr_want,sinc_want,intel_want,fun_want,amb_want,shar_want,attr_self,sinc_self,fun_self,intel_self,amb_self,pid,age_partner,int_corr,samerace,attr_partner,sinc_partner,intel_partner,fun_partner,amb_partner,shar_partner,prob,dec
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,294.0,30.0,0.55,0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,295.0,30.0,0.31,1,4.0,5.0,6.0,5.0,6.0,4.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,296.0,28.0,0.16,1,4.0,7.0,7.0,6.0,7.0,6.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,297.0,21.0,0.28,1,6.0,7.0,7.0,7.0,7.0,6.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,298.0,22.0,0.31,1,4.0,7.0,7.0,6.0,6.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,299.0,24.0,0.57,0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,300.0,35.0,0.66,1,4.0,7.0,7.0,5.0,5.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,301.0,34.0,0.63,1,6.0,7.0,8.0,7.0,5.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,302.0,21.0,0.3,1,6.0,6.0,7.0,8.0,7.0,7.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,303.0,33.0,0.51,1,5.0,7.0,7.0,6.0,6.0,6.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,304.0,28.0,0.55,1,4.0,7.0,6.0,6.0,5.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,305.0,29.0,0.47,0,4.0,8.0,7.0,6.0,5.0,5.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,306.0,22.0,-0.08,0,4.0,8.0,7.0,7.0,5.0,6.0,5.0,0
321,1,29.0,5.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,307.0,27.0,0.4,0,6.0,8.0,7.0,8.0,7.0,7.0,5.0,0
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,332.0,30.0,0.33,1,6.0,7.0,8.0,8.0,6.0,6.0,7.0,1
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,333.0,23.0,-0.33,0,8.0,7.0,8.0,7.0,6.0,6.0,5.0,1
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,334.0,29.0,-0.37,1,8.0,7.0,8.0,7.0,7.0,6.0,5.0,1
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,336.0,25.0,0.49,0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,0
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,337.0,28.0,-0.07,0,6.0,8.0,7.0,7.0,6.0,8.0,5.0,0
323,0,25.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,338.0,27.0,0.51,0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,0
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,332.0,30.0,0.04,0,1.0,10.0,10.0,6.0,5.0,1.0,5.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,333.0,23.0,-0.25,1,3.0,6.0,7.0,7.0,6.0,3.0,4.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,334.0,29.0,-0.26,0,2.0,6.0,8.0,9.0,5.0,2.0,3.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,335.0,24.0,-0.12,1,1.0,7.0,10.0,6.0,10.0,1.0,6.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,336.0,25.0,0.33,0,3.0,7.0,8.0,9.0,6.0,2.0,8.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,337.0,28.0,0.15,1,1.0,7.0,9.0,7.0,6.0,1.0,6.0,1
324,0,23.0,4.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,338.0,27.0,0.2,0,1.0,7.0,9.0,2.0,5.0,2.0,4.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,332.0,30.0,0.37,0,5.0,7.0,8.0,7.0,7.0,5.0,5.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,333.0,23.0,-0.05,0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,334.0,29.0,-0.18,0,7.0,6.0,7.0,8.0,6.0,5.0,5.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,335.0,24.0,0.13,0,8.0,7.0,8.0,5.0,7.0,5.0,5.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,336.0,25.0,0.63,1,6.0,7.0,6.0,8.0,5.0,5.0,4.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,337.0,28.0,0.37,0,6.0,8.0,8.0,7.0,7.0,7.0,5.0,1
325,0,30.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,338.0,27.0,0.63,0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,1
326,0,36.0,6.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,6.0,9.0,8.0,334.0,29.0,-0.11,0,8.0,10.0,9.0,10.0,7.0,6.0,8.0,1
326,0,36.0,6.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,6.0,9.0,8.0,335.0,24.0,0.18,0,7.0,10.0,10.0,6.0,10.0,6.0,6.0,1
326,0,36.0,6.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,6.0,9.0,8.0,337.0,28.0,-0.09,0,8.0,10.0,9.0,10.0,9.0,7.0,8.0,1
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,332.0,30.0,0.54,0,5.0,10.0,8.0,8.0,8.0,2.0,1.0,0
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,334.0,29.0,-0.1,0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,335.0,24.0,0.19,1,8.0,10.0,8.0,8.0,8.0,8.0,1.0,0
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,336.0,25.0,0.65,0,8.0,8.0,8.0,10.0,8.0,5.0,1.0,0
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,337.0,28.0,0.24,1,8.0,10.0,8.0,8.0,8.0,8.0,3.0,0
327,0,29.0,6.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,338.0,27.0,0.75,0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,0
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,332.0,30.0,0.7,0,6.0,8.0,8.0,10.0,8.0,6.0,4.0,0
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,333.0,23.0,0.21,1,8.0,8.0,8.0,8.0,6.0,8.0,7.0,1
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,334.0,29.0,0.08,0,8.0,6.0,8.0,8.0,8.0,5.0,5.0,0
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,335.0,24.0,0.59,1,8.0,7.0,8.0,8.0,8.0,8.0,7.0,1
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,336.0,25.0,0.72,0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,0
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,337.0,28.0,0.38,1,7.0,9.0,8.0,8.0,7.0,6.0,7.0,0
328,0,30.0,3.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,338.0,27.0,0.65,0,5.0,7.0,7.0,5.0,10.0,5.0,5.0,0
329,0,29.0,6.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,5.0,8.0,8.0,335.0,24.0,0.49,1,6.0,7.0,8.0,6.0,8.0,6.0,5.0,1
329,0,29.0,6.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,5.0,8.0,8.0,336.0,25.0,0.73,0,7.0,7.0,9.0,6.0,7.0,6.0,6.0,1
329,0,29.0,6.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,5.0,8.0,8.0,337.0,28.0,0.41,1,6.0,8.0,8.0,6.0,7.0,3.0,4.0,0
329,0,29.0,6.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,5.0,8.0,8.0,338.0,27.0,0.72,0,3.0,7.0,8.0,6.0,8.0,2.0,2.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,332.0,30.0,0.11,1,3.0,9.0,8.0,4.0,6.0,2.0,8.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,333.0,23.0,0.08,0,8.0,9.0,9.0,8.0,9.0,7.0,10.0,1
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,334.0,29.0,0.31,1,6.0,8.0,6.0,7.0,6.0,6.0,6.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,335.0,24.0,0.31,0,6.0,7.0,9.0,6.0,8.0,6.0,9.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,336.0,25.0,0.07,0,4.0,9.0,8.0,4.0,7.0,4.0,8.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,337.0,28.0,0.41,0,4.0,8.0,8.0,4.0,6.0,2.0,7.0,0
330,0,22.0,7.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,2.0,8.0,4.0,9.0,5.0,2.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,338.0,27.0,-0.35,0,4.0,9.0,8.0,6.0,8.0,2.0,9.0,0
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,332.0,30.0,0.31,0,4.0,8.0,8.0,5.0,6.0,3.0,5.0,0
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,333.0,23.0,0.13,1,10.0,8.0,5.0,7.0,5.0,4.0,7.0,1
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,334.0,29.0,-0.51,0,10.0,8.0,7.0,6.0,6.0,7.0,7.0,1
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,335.0,24.0,0.09,1,7.0,7.0,7.0,5.0,6.0,5.0,7.0,1
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,336.0,25.0,0.74,0,6.0,7.0,7.0,4.0,6.0,2.0,5.0,0
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,337.0,28.0,0.24,1,5.0,7.0,7.0,5.0,4.0,5.0,7.0,0
331,0,34.0,6.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,10.0,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,338.0,27.0,0.43,0,4.0,8.0,7.0,4.0,7.0,3.0,2.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,322.0,34.0,0.34,1,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,323.0,25.0,0.33,1,8.0,10.0,9.0,7.0,8.0,8.0,7.0,1
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,324.0,23.0,0.04,0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,1
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,325.0,30.0,0.37,0,5.0,10.0,9.0,10.0,8.0,8.0,5.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,326.0,36.0,0.48,0,6.0,10.0,9.0,8.0,8.0,8.0,2.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,327.0,29.0,0.54,0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,1
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,328.0,30.0,0.7,0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,1
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,329.0,29.0,0.74,0,4.0,6.0,8.0,5.0,5.0,5.0,1.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,330.0,22.0,0.11,1,7.0,7.0,8.0,6.0,6.0,6.0,5.0,0
332,1,30.0,7.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,331.0,34.0,0.31,0,4.0,8.0,8.0,6.0,6.0,5.0,1.0,0
333,1,23.0,3.0,10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,4.0,7.0,9.0,9.0,322.0,34.0,0.47,0,6.0,6.0,7.0,7.0,5.0,4.0,5.0,0
333,1,23.0,3.0,10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,4.0,7.0,9.0,9.0,323.0,25.0,-0.33,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,1
333,1,23.0,3.0,10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,4.0,7.0,9.0,9.0,324.0,23.0,-0.25,1,7.0,8.0,7.0,7.0,6.0,6.0,7.0,0
333,1,23.0,3.0,10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,4.0,7.0,9.0,9.0,325.0,30.0,-0.05,0,5.0,8.0,7.0,7.0,6.0,6.0,6.0,0
